I/elog            [] EasyLogger V2.2.99 is initialize success.
I/MAIN            [] Dog Init Success
D/GAIT            []  SWING t:250.000000, st:250.000000, x_swing:1381.744655, x_support:-1346.744655, z:0.000000
D/GAIT            [] SUPPORT t:251.000000, st:250.000000, x_swing:34.999418, x_support:0.000582, z:0.000000
D/GAIT            [] SUPPORT t:252.000000, st:250.000000, x_swing:34.995346, x_support:0.004654, z:0.000000
D/GAIT            [] SUPPORT t:253.000000, st:250.000000, x_swing:34.984294, x_support:0.015706, z:0.000000
D/GAIT            [] SUPPORT t:254.000000, st:250.000000, x_swing:34.962780, x_support:0.037220, z:0.000000
D/GAIT            [] SUPPORT t:255.000000, st:250.000000, x_swing:34.927325, x_support:0.072675, z:0.000000
D/GAIT            [] SUPPORT t:256.000000, st:250.000000, x_swing:34.874462, x_support:0.125538, z:0.000000
D/GAIT            [] SUPPORT t:257.000000, st:250.000000, x_swing:34.800732, x_support:0.199268, z:0.000000
D/GAIT            [] SUPPORT t:258.000000, st:250.000000, x_swing:34.702691, x_support:0.297309, z:0.000000
D/GAIT            [] SUPPORT t:259.000000, st:250.000000, x_swing:34.576910, x_support:0.423090, z:0.000000
D/GAIT            [] SUPPORT t:260.000000, st:250.000000, x_swing:34.419978, x_support:0.580022, z:0.000000
D/GAIT            [] SUPPORT t:261.000000, st:250.000000, x_swing:34.228502, x_support:0.771498, z:0.000000
D/GAIT            [] SUPPORT t:262.000000, st:250.000000, x_swing:33.999114, x_support:1.000886, z:0.000000
D/GAIT            [] SUPPORT t:263.000000, st:250.000000, x_swing:33.728466, x_support:1.271534, z:0.000000
D/GAIT            [] SUPPORT t:264.000000, st:250.000000, x_swing:33.413239, x_support:1.586761, z:0.000000
D/GAIT            [] SUPPORT t:265.000000, st:250.000000, x_swing:33.050140, x_support:1.949860, z:0.000000
D/GAIT            [] SUPPORT t:266.000000, st:250.000000, x_swing:32.635909, x_support:2.364091, z:0.000000
D/GAIT            [] SUPPORT t:267.000000, st:250.000000, x_swing:32.167315, x_support:2.832685, z:0.000000
D/GAIT            [] SUPPORT t:268.000000, st:250.000000, x_swing:31.641165, x_support:3.358835, z:0.000000
D/GAIT            [] SUPPORT t:269.000000, st:250.000000, x_swing:31.054299, x_support:3.945701, z:0.000000
D/GAIT            [] SUPPORT t:270.000000, st:250.000000, x_swing:30.403596, x_support:4.596404, z:0.000000
D/GAIT            [] SUPPORT t:271.000000, st:250.000000, x_swing:29.685978, x_support:5.314022, z:0.000000
D/GAIT            [] SUPPORT t:272.000000, st:250.000000, x_swing:28.898406, x_support:6.101594, z:0.000000
D/GAIT            [] SUPPORT t:273.000000, st:250.000000, x_swing:28.037887, x_support:6.962113, z:0.000000
D/GAIT            [] SUPPORT t:274.000000, st:250.000000, x_swing:27.101473, x_support:7.898527, z:0.000000
D/GAIT            [] SUPPORT t:275.000000, st:250.000000, x_swing:26.086266, x_support:8.913734, z:0.000000
D/GAIT            [] SUPPORT t:276.000000, st:250.000000, x_swing:24.989414, x_support:10.010586, z:0.000000
D/GAIT            [] SUPPORT t:277.000000, st:250.000000, x_swing:23.808120, x_support:11.191880, z:0.000000
D/GAIT            [] SUPPORT t:278.000000, st:250.000000, x_swing:22.539639, x_support:12.460361, z:0.000000
D/GAIT            [] SUPPORT t:279.000000, st:250.000000, x_swing:21.181282, x_support:13.818718, z:0.000000
D/GAIT            [] SUPPORT t:280.000000, st:250.000000, x_swing:19.730416, x_support:15.269584, z:0.000000
D/GAIT            [] SUPPORT t:281.000000, st:250.000000, x_swing:18.184465, x_support:16.815535, z:0.000000
D/GAIT            [] SUPPORT t:282.000000, st:250.000000, x_swing:16.540915, x_support:18.459085, z:0.000000
D/GAIT            [] SUPPORT t:283.000000, st:250.000000, x_swing:14.797314, x_support:20.202686, z:0.000000
D/GAIT            [] SUPPORT t:284.000000, st:250.000000, x_swing:12.951272, x_support:22.048728, z:0.000000
D/GAIT            [] SUPPORT t:285.000000, st:250.000000, x_swing:11.000463, x_support:23.999537, z:0.000000
D/GAIT            [] SUPPORT t:286.000000, st:250.000000, x_swing:8.942630, x_support:26.057370, z:0.000000
D/GAIT            [] SUPPORT t:287.000000, st:250.000000, x_swing:6.775580, x_support:28.224420, z:0.000000
D/GAIT            [] SUPPORT t:288.000000, st:250.000000, x_swing:4.497193, x_support:30.502807, z:0.000000
D/GAIT            [] SUPPORT t:289.000000, st:250.000000, x_swing:2.105415, x_support:32.894585, z:0.000000
D/GAIT            [] SUPPORT t:290.000000, st:250.000000, x_swing:-0.401734, x_support:35.401734, z:0.000000
D/GAIT            [] SUPPORT t:291.000000, st:250.000000, x_swing:-3.026160, x_support:38.026160, z:0.000000
D/GAIT            [] SUPPORT t:292.000000, st:250.000000, x_swing:-5.769698, x_support:40.769698, z:0.000000
D/GAIT            [] SUPPORT t:293.000000, st:250.000000, x_swing:-8.634104, x_support:43.634104, z:0.000000
D/GAIT            [] SUPPORT t:294.000000, st:250.000000, x_swing:-11.621062, x_support:46.621062, z:0.000000
D/GAIT            [] SUPPORT t:295.000000, st:250.000000, x_swing:-14.732175, x_support:49.732175, z:0.000000
D/GAIT            [] SUPPORT t:296.000000, st:250.000000, x_swing:-17.968969, x_support:52.968969, z:0.000000
D/GAIT            [] SUPPORT t:297.000000, st:250.000000, x_swing:-21.332891, x_support:56.332891, z:0.000000
D/GAIT            [] SUPPORT t:298.000000, st:250.000000, x_swing:-24.825307, x_support:59.825307, z:0.000000
D/GAIT            [] SUPPORT t:299.000000, st:250.000000, x_swing:-28.447502, x_support:63.447502, z:0.000000
D/GAIT            [] SUPPORT t:300.000000, st:250.000000, x_swing:-32.200679, x_support:67.200679, z:0.000000
D/GAIT            [] SUPPORT t:301.000000, st:250.000000, x_swing:-36.085959, x_support:71.085959, z:0.000000
D/GAIT            [] SUPPORT t:302.000000, st:250.000000, x_swing:-40.104378, x_support:75.104378, z:0.000000
D/GAIT            [] SUPPORT t:303.000000, st:250.000000, x_swing:-44.256889, x_support:79.256889, z:0.000000
D/GAIT            [] SUPPORT t:304.000000, st:250.000000, x_swing:-48.544361, x_support:83.544361, z:0.000000
D/GAIT            [] SUPPORT t:305.000000, st:250.000000, x_swing:-52.967576, x_support:87.967576, z:0.000000
D/GAIT            [] SUPPORT t:306.000000, st:250.000000, x_swing:-57.527232, x_support:92.527232, z:0.000000
D/GAIT            [] SUPPORT t:307.000000, st:250.000000, x_swing:-62.223939, x_support:97.223939, z:0.000000
D/GAIT            [] SUPPORT t:308.000000, st:250.000000, x_swing:-67.058222, x_support:102.058222, z:0.000000
D/GAIT            [] SUPPORT t:309.000000, st:250.000000, x_swing:-72.030519, x_support:107.030519, z:0.000000
D/GAIT            [] SUPPORT t:310.000000, st:250.000000, x_swing:-77.141179, x_support:112.141179, z:0.000000
D/GAIT            [] SUPPORT t:311.000000, st:250.000000, x_swing:-82.390466, x_support:117.390466, z:0.000000
D/GAIT            [] SUPPORT t:312.000000, st:250.000000, x_swing:-87.778555, x_support:122.778555, z:0.000000
D/GAIT            [] SUPPORT t:313.000000, st:250.000000, x_swing:-93.305534, x_support:128.305534, z:0.000000
D/GAIT            [] SUPPORT t:314.000000, st:250.000000, x_swing:-98.971403, x_support:133.971403, z:0.000000
D/GAIT            [] SUPPORT t:315.000000, st:250.000000, x_swing:-104.776074, x_support:139.776074, z:0.000000
D/GAIT            [] SUPPORT t:316.000000, st:250.000000, x_swing:-110.719372, x_support:145.719372, z:0.000000
D/GAIT            [] SUPPORT t:317.000000, st:250.000000, x_swing:-116.801033, x_support:151.801033, z:0.000000
D/GAIT            [] SUPPORT t:318.000000, st:250.000000, x_swing:-123.020708, x_support:158.020708, z:0.000000
D/GAIT            [] SUPPORT t:319.000000, st:250.000000, x_swing:-129.377959, x_support:164.377959, z:0.000000
D/GAIT            [] SUPPORT t:320.000000, st:250.000000, x_swing:-135.872261, x_support:170.872261, z:0.000000
D/GAIT            [] SUPPORT t:321.000000, st:250.000000, x_swing:-142.503004, x_support:177.503004, z:0.000000
D/GAIT            [] SUPPORT t:322.000000, st:250.000000, x_swing:-149.269490, x_support:184.269490, z:0.000000
D/GAIT            [] SUPPORT t:323.000000, st:250.000000, x_swing:-156.170937, x_support:191.170937, z:0.000000
D/GAIT            [] SUPPORT t:324.000000, st:250.000000, x_swing:-163.206476, x_support:198.206476, z:0.000000
D/GAIT            [] SUPPORT t:325.000000, st:250.000000, x_swing:-170.375154, x_support:205.375154, z:0.000000
D/GAIT            [] SUPPORT t:326.000000, st:250.000000, x_swing:-177.675935, x_support:212.675935, z:0.000000
D/GAIT            [] SUPPORT t:327.000000, st:250.000000, x_swing:-185.107698, x_support:220.107698, z:0.000000
D/GAIT            [] SUPPORT t:328.000000, st:250.000000, x_swing:-192.669240, x_support:227.669240, z:0.000000
D/GAIT            [] SUPPORT t:329.000000, st:250.000000, x_swing:-200.359276, x_support:235.359276, z:0.000000
D/GAIT            [] SUPPORT t:330.000000, st:250.000000, x_swing:-208.176440, x_support:243.176440, z:0.000000
D/GAIT            [] SUPPORT t:331.000000, st:250.000000, x_swing:-216.119285, x_support:251.119285, z:0.000000
D/GAIT            [] SUPPORT t:332.000000, st:250.000000, x_swing:-224.186285, x_support:259.186285, z:0.000000
D/GAIT            [] SUPPORT t:333.000000, st:250.000000, x_swing:-232.375837, x_support:267.375837, z:0.000000
D/GAIT            [] SUPPORT t:334.000000, st:250.000000, x_swing:-240.686257, x_support:275.686257, z:0.000000
D/GAIT            [] SUPPORT t:335.000000, st:250.000000, x_swing:-249.115789, x_support:284.115789, z:0.000000
D/GAIT            [] SUPPORT t:336.000000, st:250.000000, x_swing:-257.662598, x_support:292.662598, z:0.000000
D/GAIT            [] SUPPORT t:337.000000, st:250.000000, x_swing:-266.324778, x_support:301.324778, z:0.000000
D/GAIT            [] SUPPORT t:338.000000, st:250.000000, x_swing:-275.100349, x_support:310.100349, z:0.000000
D/GAIT            [] SUPPORT t:339.000000, st:250.000000, x_swing:-283.987257, x_support:318.987257, z:0.000000
D/GAIT            [] SUPPORT t:340.000000, st:250.000000, x_swing:-292.983382, x_support:327.983382, z:0.000000
D/GAIT            [] SUPPORT t:341.000000, st:250.000000, x_swing:-302.086531, x_support:337.086531, z:0.000000
D/GAIT            [] SUPPORT t:342.000000, st:250.000000, x_swing:-311.294447, x_support:346.294447, z:0.000000
D/GAIT            [] SUPPORT t:343.000000, st:250.000000, x_swing:-320.604803, x_support:355.604803, z:0.000000
D/GAIT            [] SUPPORT t:344.000000, st:250.000000, x_swing:-330.015212, x_support:365.015212, z:0.000000
D/GAIT            [] SUPPORT t:345.000000, st:250.000000, x_swing:-339.523219, x_support:374.523219, z:0.000000
D/GAIT            [] SUPPORT t:346.000000, st:250.000000, x_swing:-349.126310, x_support:384.126310, z:0.000000
D/GAIT            [] SUPPORT t:347.000000, st:250.000000, x_swing:-358.821910, x_support:393.821910, z:0.000000
D/GAIT            [] SUPPORT t:348.000000, st:250.000000, x_swing:-368.607388, x_support:403.607388, z:0.000000
D/GAIT            [] SUPPORT t:349.000000, st:250.000000, x_swing:-378.480052, x_support:413.480052, z:0.000000
D/GAIT            [] SUPPORT t:350.000000, st:250.000000, x_swing:-388.437158, x_support:423.437158, z:0.000000
D/GAIT            [] SUPPORT t:351.000000, st:250.000000, x_swing:-398.475908, x_support:433.475908, z:0.000000
D/GAIT            [] SUPPORT t:352.000000, st:250.000000, x_swing:-408.593452, x_support:443.593452, z:0.000000
D/GAIT            [] SUPPORT t:353.000000, st:250.000000, x_swing:-418.786891, x_support:453.786891, z:0.000000
D/GAIT            [] SUPPORT t:354.000000, st:250.000000, x_swing:-429.053277, x_support:464.053277, z:0.000000
D/GAIT            [] SUPPORT t:355.000000, st:250.000000, x_swing:-439.389616, x_support:474.389616, z:0.000000
D/GAIT            [] SUPPORT t:356.000000, st:250.000000, x_swing:-449.792872, x_support:484.792872, z:0.000000
D/GAIT            [] SUPPORT t:357.000000, st:250.000000, x_swing:-460.259963, x_support:495.259963, z:0.000000
D/GAIT            [] SUPPORT t:358.000000, st:250.000000, x_swing:-470.787770, x_support:505.787770, z:0.000000
D/GAIT            [] SUPPORT t:359.000000, st:250.000000, x_swing:-481.373135, x_support:516.373135, z:0.000000
D/GAIT            [] SUPPORT t:360.000000, st:250.000000, x_swing:-492.012861, x_support:527.012861, z:0.000000
D/GAIT            [] SUPPORT t:361.000000, st:250.000000, x_swing:-502.703720, x_support:537.703720, z:0.000000
D/GAIT            [] SUPPORT t:362.000000, st:250.000000, x_swing:-513.442451, x_support:548.442451, z:0.000000
D/GAIT            [] SUPPORT t:363.000000, st:250.000000, x_swing:-524.225761, x_support:559.225761, z:0.000000
D/GAIT            [] SUPPORT t:364.000000, st:250.000000, x_swing:-535.050330, x_support:570.050330, z:0.000000
D/GAIT            [] SUPPORT t:365.000000, st:250.000000, x_swing:-545.912812, x_support:580.912812, z:0.000000
D/GAIT            [] SUPPORT t:366.000000, st:250.000000, x_swing:-556.809837, x_support:591.809837, z:0.000000
D/GAIT            [] SUPPORT t:367.000000, st:250.000000, x_swing:-567.738014, x_support:602.738014, z:0.000000
D/GAIT            [] SUPPORT t:368.000000, st:250.000000, x_swing:-578.693931, x_support:613.693931, z:0.000000
D/GAIT            [] SUPPORT t:369.000000, st:250.000000, x_swing:-589.674159, x_support:624.674159, z:0.000000
D/GAIT            [] SUPPORT t:370.000000, st:250.000000, x_swing:-600.675253, x_support:635.675253, z:0.000000
D/GAIT            [] SUPPORT t:371.000000, st:250.000000, x_swing:-611.693756, x_support:646.693756, z:0.000000
D/GAIT            [] SUPPORT t:372.000000, st:250.000000, x_swing:-622.726199, x_support:657.726199, z:0.000000
D/GAIT            [] SUPPORT t:373.000000, st:250.000000, x_swing:-633.769105, x_support:668.769105, z:0.000000
D/GAIT            [] SUPPORT t:374.000000, st:250.000000, x_swing:-644.818990, x_support:679.818990, z:0.000000
D/GAIT            [] SUPPORT t:375.000000, st:250.000000, x_swing:-655.872366, x_support:690.872366, z:0.000000
D/GAIT            [] SUPPORT t:376.000000, st:250.000000, x_swing:-666.925741, x_support:701.925741, z:0.000000
D/GAIT            [] SUPPORT t:377.000000, st:250.000000, x_swing:-677.975627, x_support:712.975627, z:0.000000
D/GAIT            [] SUPPORT t:378.000000, st:250.000000, x_swing:-689.018533, x_support:724.018533, z:0.000000
D/GAIT            [] SUPPORT t:379.000000, st:250.000000, x_swing:-700.050976, x_support:735.050976, z:0.000000
D/GAIT            [] SUPPORT t:380.000000, st:250.000000, x_swing:-711.069479, x_support:746.069479, z:0.000000
D/GAIT            [] SUPPORT t:381.000000, st:250.000000, x_swing:-722.070573, x_support:757.070573, z:0.000000
D/GAIT            [] SUPPORT t:382.000000, st:250.000000, x_swing:-733.050800, x_support:768.050800, z:0.000000
D/GAIT            [] SUPPORT t:383.000000, st:250.000000, x_swing:-744.006717, x_support:779.006717, z:0.000000
D/GAIT            [] SUPPORT t:384.000000, st:250.000000, x_swing:-754.934893, x_support:789.934893, z:0.000000
D/GAIT            [] SUPPORT t:385.000000, st:250.000000, x_swing:-765.831918, x_support:800.831918, z:0.000000
D/GAIT            [] SUPPORT t:386.000000, st:250.000000, x_swing:-776.694400, x_support:811.694400, z:0.000000
D/GAIT            [] SUPPORT t:387.000000, st:250.000000, x_swing:-787.518969, x_support:822.518969, z:0.000000
D/GAIT            [] SUPPORT t:388.000000, st:250.000000, x_swing:-798.302279, x_support:833.302279, z:0.000000
D/GAIT            [] SUPPORT t:389.000000, st:250.000000, x_swing:-809.041009, x_support:844.041009, z:0.000000
D/GAIT            [] SUPPORT t:390.000000, st:250.000000, x_swing:-819.731868, x_support:854.731868, z:0.000000
D/GAIT            [] SUPPORT t:391.000000, st:250.000000, x_swing:-830.371594, x_support:865.371594, z:0.000000
D/GAIT            [] SUPPORT t:392.000000, st:250.000000, x_swing:-840.956958, x_support:875.956958, z:0.000000
D/GAIT            [] SUPPORT t:393.000000, st:250.000000, x_swing:-851.484765, x_support:886.484765, z:0.000000
D/GAIT            [] SUPPORT t:394.000000, st:250.000000, x_swing:-861.951856, x_support:896.951856, z:0.000000
D/GAIT            [] SUPPORT t:395.000000, st:250.000000, x_swing:-872.355111, x_support:907.355111, z:0.000000
D/GAIT            [] SUPPORT t:396.000000, st:250.000000, x_swing:-882.691450, x_support:917.691450, z:0.000000
D/GAIT            [] SUPPORT t:397.000000, st:250.000000, x_swing:-892.957835, x_support:927.957835, z:0.000000
D/GAIT            [] SUPPORT t:398.000000, st:250.000000, x_swing:-903.151273, x_support:938.151273, z:0.000000
D/GAIT            [] SUPPORT t:399.000000, st:250.000000, x_swing:-913.268817, x_support:948.268817, z:0.000000
D/GAIT            [] SUPPORT t:400.000000, st:250.000000, x_swing:-923.307566, x_support:958.307566, z:0.000000
D/GAIT            [] SUPPORT t:401.000000, st:250.000000, x_swing:-933.264672, x_support:968.264672, z:0.000000
D/GAIT            [] SUPPORT t:402.000000, st:250.000000, x_swing:-943.137335, x_support:978.137335, z:0.000000
D/GAIT            [] SUPPORT t:403.000000, st:250.000000, x_swing:-952.922812, x_support:987.922812, z:0.000000
D/GAIT            [] SUPPORT t:404.000000, st:250.000000, x_swing:-962.618412, x_support:997.618412, z:0.000000
D/GAIT            [] SUPPORT t:405.000000, st:250.000000, x_swing:-972.221502, x_support:1007.221502, z:0.000000
D/GAIT            [] SUPPORT t:406.000000, st:250.000000, x_swing:-981.729509, x_support:1016.729509, z:0.000000
D/GAIT            [] SUPPORT t:407.000000, st:250.000000, x_swing:-991.139916, x_support:1026.139916, z:0.000000
D/GAIT            [] SUPPORT t:408.000000, st:250.000000, x_swing:-1000.450272, x_support:1035.450272, z:0.000000
D/GAIT            [] SUPPORT t:409.000000, st:250.000000, x_swing:-1009.658187, x_support:1044.658187, z:0.000000
D/GAIT            [] SUPPORT t:410.000000, st:250.000000, x_swing:-1018.761336, x_support:1053.761336, z:0.000000
D/GAIT            [] SUPPORT t:411.000000, st:250.000000, x_swing:-1027.757460, x_support:1062.757460, z:0.000000
D/GAIT            [] SUPPORT t:412.000000, st:250.000000, x_swing:-1036.644367, x_support:1071.644367, z:0.000000
D/GAIT            [] SUPPORT t:413.000000, st:250.000000, x_swing:-1045.419937, x_support:1080.419937, z:0.000000
D/GAIT            [] SUPPORT t:414.000000, st:250.000000, x_swing:-1054.082116, x_support:1089.082116, z:0.000000
D/GAIT            [] SUPPORT t:415.000000, st:250.000000, x_swing:-1062.628925, x_support:1097.628925, z:0.000000
D/GAIT            [] SUPPORT t:416.000000, st:250.000000, x_swing:-1071.058456, x_support:1106.058456, z:0.000000
D/GAIT            [] SUPPORT t:417.000000, st:250.000000, x_swing:-1079.368875, x_support:1114.368875, z:0.000000
D/GAIT            [] SUPPORT t:418.000000, st:250.000000, x_swing:-1087.558426, x_support:1122.558426, z:0.000000
D/GAIT            [] SUPPORT t:419.000000, st:250.000000, x_swing:-1095.625425, x_support:1130.625425, z:0.000000
D/GAIT            [] SUPPORT t:420.000000, st:250.000000, x_swing:-1103.568269, x_support:1138.568269, z:0.000000
D/GAIT            [] SUPPORT t:421.000000, st:250.000000, x_swing:-1111.385432, x_support:1146.385432, z:0.000000
D/GAIT            [] SUPPORT t:422.000000, st:250.000000, x_swing:-1119.075468, x_support:1154.075468, z:0.000000
D/GAIT            [] SUPPORT t:423.000000, st:250.000000, x_swing:-1126.637009, x_support:1161.637009, z:0.000000
D/GAIT            [] SUPPORT t:424.000000, st:250.000000, x_swing:-1134.068771, x_support:1169.068771, z:0.000000
D/GAIT            [] SUPPORT t:425.000000, st:250.000000, x_swing:-1141.369551, x_support:1176.369551, z:0.000000
D/GAIT            [] SUPPORT t:426.000000, st:250.000000, x_swing:-1148.538228, x_support:1183.538228, z:0.000000
D/GAIT            [] SUPPORT t:427.000000, st:250.000000, x_swing:-1155.573766, x_support:1190.573766, z:0.000000
D/GAIT            [] SUPPORT t:428.000000, st:250.000000, x_swing:-1162.475212, x_support:1197.475212, z:0.000000
D/GAIT            [] SUPPORT t:429.000000, st:250.000000, x_swing:-1169.241697, x_support:1204.241697, z:0.000000
D/GAIT            [] SUPPORT t:430.000000, st:250.000000, x_swing:-1175.872439, x_support:1210.872439, z:0.000000
D/GAIT            [] SUPPORT t:431.000000, st:250.000000, x_swing:-1182.366740, x_support:1217.366740, z:0.000000
D/GAIT            [] SUPPORT t:432.000000, st:250.000000, x_swing:-1188.723990, x_support:1223.723990, z:0.000000
D/GAIT            [] SUPPORT t:433.000000, st:250.000000, x_swing:-1194.943664, x_support:1229.943664, z:0.000000
D/GAIT            [] SUPPORT t:434.000000, st:250.000000, x_swing:-1201.025325, x_support:1236.025325, z:0.000000
D/GAIT            [] SUPPORT t:435.000000, st:250.000000, x_swing:-1206.968621, x_support:1241.968621, z:0.000000
D/GAIT            [] SUPPORT t:436.000000, st:250.000000, x_swing:-1212.773291, x_support:1247.773291, z:0.000000
D/GAIT            [] SUPPORT t:437.000000, st:250.000000, x_swing:-1218.439159, x_support:1253.439159, z:0.000000
D/GAIT            [] SUPPORT t:438.000000, st:250.000000, x_swing:-1223.966137, x_support:1258.966137, z:0.000000
D/GAIT            [] SUPPORT t:439.000000, st:250.000000, x_swing:-1229.354226, x_support:1264.354226, z:0.000000
D/GAIT            [] SUPPORT t:440.000000, st:250.000000, x_swing:-1234.603512, x_support:1269.603512, z:0.000000
D/GAIT            [] SUPPORT t:441.000000, st:250.000000, x_swing:-1239.714171, x_support:1274.714171, z:0.000000
D/GAIT            [] SUPPORT t:442.000000, st:250.000000, x_swing:-1244.686467, x_support:1279.686467, z:0.000000
D/GAIT            [] SUPPORT t:443.000000, st:250.000000, x_swing:-1249.520749, x_support:1284.520749, z:0.000000
D/GAIT            [] SUPPORT t:444.000000, st:250.000000, x_swing:-1254.217455, x_support:1289.217455, z:0.000000
D/GAIT            [] SUPPORT t:445.000000, st:250.000000, x_swing:-1258.777110, x_support:1293.777110, z:0.000000
D/GAIT            [] SUPPORT t:446.000000, st:250.000000, x_swing:-1263.200324, x_support:1298.200324, z:0.000000
D/GAIT            [] SUPPORT t:447.000000, st:250.000000, x_swing:-1267.487795, x_support:1302.487795, z:0.000000
D/GAIT            [] SUPPORT t:448.000000, st:250.000000, x_swing:-1271.640305, x_support:1306.640305, z:0.000000
D/GAIT            [] SUPPORT t:449.000000, st:250.000000, x_swing:-1275.658724, x_support:1310.658724, z:0.000000
D/GAIT            [] SUPPORT t:450.000000, st:250.000000, x_swing:-1279.544002, x_support:1314.544002, z:0.000000
D/GAIT            [] SUPPORT t:451.000000, st:250.000000, x_swing:-1283.297178, x_support:1318.297178, z:0.000000
D/GAIT            [] SUPPORT t:452.000000, st:250.000000, x_swing:-1286.919373, x_support:1321.919373, z:0.000000
D/GAIT            [] SUPPORT t:453.000000, st:250.000000, x_swing:-1290.411788, x_support:1325.411788, z:0.000000
D/GAIT            [] SUPPORT t:454.000000, st:250.000000, x_swing:-1293.775709, x_support:1328.775709, z:0.000000
D/GAIT            [] SUPPORT t:455.000000, st:250.000000, x_swing:-1297.012502, x_support:1332.012502, z:0.000000
D/GAIT            [] SUPPORT t:456.000000, st:250.000000, x_swing:-1300.123614, x_support:1335.123614, z:0.000000
D/GAIT            [] SUPPORT t:457.000000, st:250.000000, x_swing:-1303.110571, x_support:1338.110571, z:0.000000
D/GAIT            [] SUPPORT t:458.000000, st:250.000000, x_swing:-1305.974977, x_support:1340.974977, z:0.000000
D/GAIT            [] SUPPORT t:459.000000, st:250.000000, x_swing:-1308.718513, x_support:1343.718513, z:0.000000
D/GAIT            [] SUPPORT t:460.000000, st:250.000000, x_swing:-1311.342939, x_support:1346.342939, z:0.000000
D/GAIT            [] SUPPORT t:461.000000, st:250.000000, x_swing:-1313.850086, x_support:1348.850086, z:0.000000
D/GAIT            [] SUPPORT t:462.000000, st:250.000000, x_swing:-1316.241863, x_support:1351.241863, z:0.000000
D/GAIT            [] SUPPORT t:463.000000, st:250.000000, x_swing:-1318.520250, x_support:1353.520250, z:0.000000
D/GAIT            [] SUPPORT t:464.000000, st:250.000000, x_swing:-1320.687299, x_support:1355.687299, z:0.000000
D/GAIT            [] SUPPORT t:465.000000, st:250.000000, x_swing:-1322.745132, x_support:1357.745132, z:0.000000
D/GAIT            [] SUPPORT t:466.000000, st:250.000000, x_swing:-1324.695939, x_support:1359.695939, z:0.000000
D/GAIT            [] SUPPORT t:467.000000, st:250.000000, x_swing:-1326.541981, x_support:1361.541981, z:0.000000
D/GAIT            [] SUPPORT t:468.000000, st:250.000000, x_swing:-1328.285581, x_support:1363.285581, z:0.000000
D/GAIT            [] SUPPORT t:469.000000, st:250.000000, x_swing:-1329.929130, x_support:1364.929130, z:0.000000
D/GAIT            [] SUPPORT t:470.000000, st:250.000000, x_swing:-1331.475081, x_support:1366.475081, z:0.000000
D/GAIT            [] SUPPORT t:471.000000, st:250.000000, x_swing:-1332.925947, x_support:1367.925947, z:0.000000
D/GAIT            [] SUPPORT t:472.000000, st:250.000000, x_swing:-1334.284303, x_support:1369.284303, z:0.000000
D/GAIT            [] SUPPORT t:473.000000, st:250.000000, x_swing:-1335.552783, x_support:1370.552783, z:0.000000
D/GAIT            [] SUPPORT t:474.000000, st:250.000000, x_swing:-1336.734076, x_support:1371.734076, z:0.000000
D/GAIT            [] SUPPORT t:475.000000, st:250.000000, x_swing:-1337.830927, x_support:1372.830927, z:0.000000
D/GAIT            [] SUPPORT t:476.000000, st:250.000000, x_swing:-1338.846135, x_support:1373.846135, z:0.000000
D/GAIT            [] SUPPORT t:477.000000, st:250.000000, x_swing:-1339.782548, x_support:1374.782548, z:0.000000
D/GAIT            [] SUPPORT t:478.000000, st:250.000000, x_swing:-1340.643067, x_support:1375.643067, z:0.000000
D/GAIT            [] SUPPORT t:479.000000, st:250.000000, x_swing:-1341.430638, x_support:1376.430638, z:0.000000
D/GAIT            [] SUPPORT t:480.000000, st:250.000000, x_swing:-1342.148256, x_support:1377.148256, z:0.000000
D/GAIT            [] SUPPORT t:481.000000, st:250.000000, x_swing:-1342.798958, x_support:1377.798958, z:0.000000
D/GAIT            [] SUPPORT t:482.000000, st:250.000000, x_swing:-1343.385823, x_support:1378.385823, z:0.000000
D/GAIT            [] SUPPORT t:483.000000, st:250.000000, x_swing:-1343.911974, x_support:1378.911974, z:0.000000
D/GAIT            [] SUPPORT t:484.000000, st:250.000000, x_swing:-1344.380567, x_support:1379.380567, z:0.000000
D/GAIT            [] SUPPORT t:485.000000, st:250.000000, x_swing:-1344.794797, x_support:1379.794797, z:0.000000
D/GAIT            [] SUPPORT t:486.000000, st:250.000000, x_swing:-1345.157896, x_support:1380.157896, z:0.000000
D/GAIT            [] SUPPORT t:487.000000, st:250.000000, x_swing:-1345.473123, x_support:1380.473123, z:0.000000
D/GAIT            [] SUPPORT t:488.000000, st:250.000000, x_swing:-1345.743770, x_support:1380.743770, z:0.000000
D/GAIT            [] SUPPORT t:489.000000, st:250.000000, x_swing:-1345.973159, x_support:1380.973159, z:0.000000
D/GAIT            [] SUPPORT t:490.000000, st:250.000000, x_swing:-1346.164634, x_support:1381.164634, z:0.000000
D/GAIT            [] SUPPORT t:491.000000, st:250.000000, x_swing:-1346.321566, x_support:1381.321566, z:0.000000
D/GAIT            [] SUPPORT t:492.000000, st:250.000000, x_swing:-1346.447346, x_support:1381.447346, z:0.000000
D/GAIT            [] SUPPORT t:493.000000, st:250.000000, x_swing:-1346.545387, x_support:1381.545387, z:0.000000
D/GAIT            [] SUPPORT t:494.000000, st:250.000000, x_swing:-1346.619117, x_support:1381.619117, z:0.000000
D/GAIT            [] SUPPORT t:495.000000, st:250.000000, x_swing:-1346.671980, x_support:1381.671980, z:0.000000
